Ship-to ID,Visit_Count,Purchase_Count
29629800,81,90
29629803,67,33
29629803,32,82
29629803,81,87
29629803,1,26
29629803,83,15
29630472,10,30
29630472,72,98
29630472,5,94
29630472,55,76
29630472,20,59
29630472,88,81
29630472,39,0
29630602,41,38
29630602,40,24
29630602,50,29
29630602,4,94
29630602,55,75
29630602,51,11
29630722,25,82
29630858,17,42
29631299,57,5
29631299,99,36
29632155,84,66
29632155,10,84
29632155,97,88
29632155,13,18
29632155,40,5
29632155,82,9
29632155,65,92
29632155,28,83
29632155,18,75
29632155,24,55
29632155,92,57
29632155,50,63
29632260,23,99
29632260,2,88
29632462,3,88
29632462,30,44
29632462,10,91
29632462,59,94
29632462,77,69
29632462,2,32
29632462,15,5
29632462,53,4
29632462,99,31
29632462,12,67
29632462,9,9
29632462,22,3
29632462,88,24
29632462,33,19
29632462,79,20
29632462,92,35
29632462,44,59
29632462,38,81
29632462,82,92
29632726,30,34
29632726,77,63
29632726,67,100
29632726,96,62
29633252,88,36
29633254,36,55
29633254,33,62
29633254,19,36
29633270,70,28
29633279,29,28
29633279,43,39
29633279,97,63
29633279,40,69
29633279,20,32
29633279,77,71
29633380,37,78
29633380,88,12
29633380,25,98
29633380,86,86
29633380,89,95
29633380,45,87
29633380,91,18
29633380,23,93
29633380,78,54
29633380,13,22
29633615,64,55
29633615,47,73
29633615,67,69
29633615,1,72
29633615,15,58
29633615,24,1
29633615,70,79
29633677,74,0
29633677,26,82
29633677,4,35
29633677,94,23
29633677,30,77
29633677,13,88
29633677,46,70
29634648,67,8
29634648,1,73
29634648,99,32
29634648,64,23
29634648,23,81
29634648,71,97
29634648,17,47
29634648,85,43
29634648,59,44
29634648,35,100
29634648,65,69
29634648,49,7
29634648,67,8
29634648,68,35
29634648,91,29
29634648,25,4
29634648,44,47
29634648,99,34
29634648,37,87
29634648,19,13
29634648,16,76
29634648,68,95
29634648,68,24
29634648,31,97
29634648,32,96
29634648,68,85
29634648,10,69
29634679,15,72
29634679,8,69
29634754,82,9
29634754,28,52
29634754,78,9
29634754,68,8
29634754,93,23
29634754,5,84
29635406,18,86
29635406,3,84
29635425,45,6
29635425,96,20
29635700,87,23
29635710,7,68
29635714,71,23
29635714,53,52
29635714,73,36
29635884,18,81
29635884,51,81
29635884,80,68
29635884,57,61
29635884,100,2
29635884,33,56
29635884,24,19
29635884,71,66
29635884,53,83
29637619,43,87
29637619,81,62
29637619,16,29
29637619,61,22
29637619,55,95
29637619,97,63
29637619,42,78
29637619,67,68
29637619,5,5
29637619,37,98
29637619,1,70
29637619,84,60
29637619,23,80
29637735,10,56
29637735,21,93
29637735,45,58
29637735,26,71
29637735,20,52
29637735,28,87
29637735,13,94
29637829,67,43
29637829,98,99
29637829,41,9
29637829,44,66
29637829,41,27
29637829,90,75
29637829,84,75
29637892,26,15
29637892,81,62
29637892,87,18
29637892,70,41
29637892,39,30
29637892,55,73
29642138,48,46
29642138,42,22
29642138,62,35
29642138,91,97
29642138,75,13
29642138,7,85
29642138,83,73
29643055,24,63
29643055,11,83
29643055,20,41
29643055,28,98
29645073,22,28
29645073,94,63
29645782,9,10
29645782,76,99
29647769,69,44
29648671,77,8
29648671,9,56
29648671,89,88
29648890,27,4
29648890,33,81
29648890,24,54
29648890,35,37
29648890,22,76
29648890,25,73
29648890,49,85
29648890,64,59
29648890,27,50
29648890,52,63
29648890,49,58
29648890,9,35
29648890,99,1
29648890,55,60
29648890,13,3
29648890,42,77
29648890,50,0
29648890,90,48
29648890,25,75
29648890,37,78
29648890,96,91
29648890,38,51
29648893,49,48
29648893,9,44
29648893,99,82
29648910,27,69
29648910,56,22
29649158,97,37
29649158,94,0
29649158,6,34
29649158,60,8
29649158,69,99
29649158,40,80
29649158,1,51
29649158,60,31
29649158,75,30
29649158,95,16
29649158,2,47
29649158,41,36
29649158,23,88
29649166,28,22
29649166,50,10
29649166,72,35
29649166,16,83
29649166,21,72
29649166,38,38
29649166,100,36
29649166,83,56
29649316,88,36
29649316,50,97
29649316,96,86
29649451,48,90
29649451,53,47
29649461,46,59
29649461,42,70
29649461,86,48
29649461,75,57
29652359,47,89
29652359,34,50
29653243,89,77
29653243,36,96
29653243,15,82
29653243,82,82
29653243,10,15
29653243,8,88
29653243,50,65
29653243,67,49
29653243,92,55
29653243,32,74
29653243,82,26
29653243,84,51
29653756,63,46
29653756,92,73
29653756,23,16
29653756,60,51
29653756,43,39
29653756,11,68
29653756,21,78
29656848,14,56
29665956,68,23
29665958,64,0
29665958,78,59
29669183,98,33
29669183,94,3
29669183,29,45
29669183,61,7
29669183,74,23
29669183,77,84
29669183,71,44
29669183,56,36
29669183,20,55
29669183,46,90
29669183,17,80
29669183,72,80
29669183,78,73
29669183,59,86
29679792,81,44
29679792,27,24
29679795,10,38
29679795,49,10
29679795,82,69
29680439,98,91
29680439,17,63
29680439,66,21
29680579,37,38
29680729,86,73
29680729,43,41
29680800,61,85
29680800,93,8
29680987,60,61
29680987,100,8
29680987,94,80
29680987,92,38
29680987,96,57
29681450,48,15
29681450,54,96
29681544,29,54
29681544,97,47
29681544,21,85
29681544,66,96
29681544,61,98
29682664,75,99
29682795,21,25
29682795,9,95
29682795,2,82
29682795,30,83
29682796,36,18
29682796,97,45
29683036,10,8
29683036,14,81
29683036,20,32
29683036,66,33
29683036,90,46
29683036,18,39
29683164,33,23
29683164,68,49
29683164,84,47
29683164,9,65
29683164,93,15
29683164,48,24
29683164,92,34
29683164,65,7
29683164,25,29
29683164,44,51
29683300,32,89
29683300,38,69
29683300,21,32
29683300,12,81
29683325,96,57
29683325,72,59
29683325,76,67
29683464,72,91
29683464,82,47
29683464,59,97
29683464,57,12
29683464,39,61
29683464,43,9
29683464,9,31
29683464,13,20
29683464,22,72
29683464,25,5
29683464,12,8
29683464,45,59
29683464,36,6
29683464,51,28
29683464,19,69
29683464,78,97
29683464,74,70
29683464,58,5
29683464,39,53
29683464,5,48
29683464,57,88
29683464,11,0
29683464,88,16
29683594,78,99
29683594,88,46
29683594,65,20
29683611,83,68
29683611,97,41
29683611,28,31
29683611,74,8
29683611,100,72
29683611,22,85
29683611,75,26
29684059,22,14
29684059,69,88
29684059,83,56
29684059,97,29
29684084,29,43
29684084,64,27
29684084,52,84
29684084,60,16
29684120,8,42
29684120,47,61
29684120,54,96
29694433,28,7
29694433,26,15
29694433,23,28
29694433,5,56
29694433,10,40
29695030,29,39
29695030,36,73
29695208,7,58
29695208,88,57
29695208,31,11
29695208,73,78
29695208,80,85
29695208,21,1
29695208,6,33
29695208,66,60
29695208,90,24
29695208,43,82
29695208,61,38
29695208,8,80
29695208,99,1
29695208,73,21
29695208,56,59
29695513,68,15
29695513,32,52
29695513,17,14
29695513,32,55
29695513,42,83
29695513,7,4
29695513,34,70
29695513,45,12
29695513,50,67
29695513,71,45
29695513,75,56
29695513,43,15
29695513,8,77
29695513,35,63
29695513,9,77
29695513,97,6
29695515,12,51
29695523,84,33
29695523,59,29
29695523,20,28
29695523,77,85
29695523,58,90
29695523,85,20
29695523,84,65
29695523,90,11
29695523,100,11
29695523,8,65
29695523,72,44
29695523,17,31
29695544,49,65
29695544,69,56
29695544,2,69
29695544,51,75
29695544,69,53
29695544,58,67
29695544,33,87
29695544,36,68
29695544,28,77
29695544,34,45
29695544,15,12
29695544,20,28
29695668,15,82
29695668,48,39
29695668,29,41
29695668,50,2
29695668,98,68
29695668,22,25
29695668,40,94
29695668,42,40
29695668,15,87
29695668,91,42
29700459,50,41
29700459,82,58
29702033,84,58
29702033,27,99
29702033,74,95
29704315,63,22
29704315,45,44
29704315,92,55
29710051,27,9
29710051,78,83
29710051,69,71
29710051,6,55
29710051,61,11
29710051,2,14
29710051,14,52
29710051,16,4
29710239,91,55
29710239,71,96
29710239,2,41
29710239,61,25
29710239,43,2
29710239,50,89
29710239,42,58
29710239,46,90
29710258,2,59
29710258,75,0
29711062,7,26
29711062,61,84
29711062,7,46
29711062,39,92
29711062,23,81
29711062,24,84
29711062,87,16
29711063,26,2
29711063,99,25
29711063,52,93
29711063,79,72
29711063,40,100
29711063,31,77
29711063,49,78
29713865,68,94
29713865,63,55
29713865,16,93
29713865,37,45
29713865,66,0
29713865,31,15
29713865,23,23
29713865,18,97
29713865,14,45
29716412,75,0
29716412,57,7
29716659,85,63
29716749,91,44
29716749,30,51
29716749,97,61
29716749,51,35
29716749,15,29
29716749,5,20
29716749,84,74
29716749,20,11
29716822,84,86
29716822,23,91
29716822,44,29
29716822,73,49
29716822,12,36
29716822,83,90
29716829,52,20
29716829,7,18
29716829,16,31
29716829,15,38
29716829,12,21
29716829,64,96
29716829,4,88
29716829,32,97
29716829,76,59
29716829,26,7
29716829,44,12
29716829,73,68
29716829,25,26
29716829,62,84
29716829,70,1
29716893,91,39
29716893,55,53
29716893,12,14
29716893,80,34
29716893,78,3
29716893,14,66
29717056,74,88
29717056,73,67
29717056,93,74
29717056,6,30
29717056,26,66
29717056,95,60
29719881,56,90
29719881,81,81
29719881,19,26
29719881,68,40
29719881,93,25
29719881,6,65
29719881,19,96
29719881,58,49
29719881,54,63
29719907,80,96
29719907,40,71
29719907,13,51
29719907,35,32
29719907,50,76
29719907,45,21
29719907,9,78
29719907,47,48
29719907,17,45
29719907,35,61
29719907,50,70
29719907,63,84
29719907,91,15
29720638,4,69
29720638,7,80
29721181,74,78
29721181,89,81
29721181,41,41
29721573,4,32
29721573,58,98
29721573,29,22
29721904,81,52
29721974,47,32
29721974,61,41
29721974,25,4
29722128,37,71
29722128,7,76
29722128,84,18
29722128,67,19
29722128,66,32
29722128,61,78
29722128,46,92
29722128,42,44
29722128,61,11
29722503,17,68
29722503,61,76
29722837,81,59
29722837,87,35
29722863,20,54
29722863,10,31
29722863,67,9
29722863,65,66
29722873,21,50
29722949,8,47
29722949,33,98
29723487,25,11
29723487,16,26
29723487,13,16
29723487,13,69
29723489,45,78
29723489,81,33
29723489,3,40
29723489,32,10
29723489,57,27
29723489,33,67
29723489,72,55
29723493,53,15
29723493,29,74
29723493,17,19
29723500,72,31
29723500,97,82
29723500,21,5
29723500,31,21
29723500,83,53
29723697,3,41
29723697,100,14
29723697,58,0
29723697,67,31
29723697,96,93
29724398,19,11
29724398,64,70
29724398,42,19
29724398,41,59
29724398,91,34
29724407,13,30
29724407,95,21
29724407,3,42
29724606,94,52
29724606,34,70
29724606,16,4
29724606,36,92
29724609,62,57
29724609,63,74
29724609,32,40
29724609,42,88
29724609,24,78
29724805,92,35
29724805,84,90
29724805,65,61
29724805,76,60
29724805,36,56
29724805,82,44
29724805,85,62
29724805,24,65
29724805,26,85
29724908,57,89
29724908,3,15
29724908,36,54
29724908,7,8
29724908,20,55
29724908,16,88
29724908,57,53
29724908,12,5
29724908,7,75
29724908,97,49
29724908,88,100
29724908,73,70
29726363,7,14
29726753,47,24
29726806,15,14
29726806,23,90
29726806,56,52
29727003,84,34
29727003,55,48
29727048,2,41
29727048,87,79
29727048,12,1
29727048,57,53
29727347,21,17
29727442,74,78
29727442,59,49
29727581,75,77
29727581,43,94
29727581,45,92
29727581,94,100
29727581,76,20
29727581,5,34
29727581,59,20
29727967,38,75
29727967,23,31
29727967,74,71
29727967,43,55
29727967,35,75
29728027,87,95
29728192,74,40
29728192,9,61
29728192,81,76
29728358,45,96
29728363,75,79
29728363,10,80
29728363,84,48
29728363,6,12
29728363,56,78
29728363,24,19
29728363,41,0
29728363,22,95
29729437,96,63
29729437,77,46
29729442,34,62
29729442,99,59
29729442,32,70
29729442,6,11
29729442,5,60
29729442,23,68
29729442,8,38
29729470,1,79
29729470,14,100
29729470,51,71
29729470,48,65
29729470,47,36
29729470,38,96
29729470,61,40
29729470,10,64
29729470,77,45
29729470,41,78
29729470,30,32
29729470,89,72
29729470,73,92
29729470,9,85
29729471,62,84
29729471,68,4
29729471,14,46
29729471,17,57
29729471,15,92
29729471,94,16
29729471,100,28
29729471,87,40
29729471,44,55
29729471,45,66
29729471,56,80
29729471,42,40
29729471,22,90
29729471,20,14
29729471,29,53
29729480,26,24
29729480,14,7
29729553,91,34
29729553,36,88
29729553,74,58
29729553,55,12
29729553,79,19
29729554,100,67
29729554,27,80
29729554,87,32
29729554,28,58
29729797,23,39
29729797,52,75
29729797,11,81
29729797,79,48
29729797,91,1
29729797,44,81
29729797,64,65
29729797,34,68
29729797,37,7
29729916,41,1
29729916,78,20
29729968,27,54
29729968,60,88
29730433,50,41
29730433,64,78
29730433,64,22
29730433,95,47
29730433,1,7
29730786,3,36
29730786,94,77
29730786,61,98
29731011,22,3
29731011,85,59
29731011,3,32
29731011,37,64
29731011,84,77
29731011,57,31
29731011,18,72
29731011,97,81
29731011,67,34
29732584,19,27
29732584,3,44
29732584,64,18
29732588,82,55
29732588,90,88
29732588,3,82
29732625,19,57
29732625,21,25
29732625,96,58
29732625,50,91
29732625,36,38
29732625,50,10
29732625,93,4
29732659,91,37
29732659,44,1
29732659,72,40
29732659,19,31
29732659,55,74
29732659,65,85
29732659,54,44
29732659,26,17
29732659,26,27
29733173,30,90
29733173,67,26
29734021,18,57
29734021,60,34
29734021,97,3
29734021,13,86
29734021,67,28
29734021,30,63
29734021,74,59
29734021,18,8
29734021,40,9
29734021,78,51
29734021,95,87
29734021,12,33
29734870,90,22
29734870,13,43
29734870,64,71
29734870,64,89
29734870,12,1
29735039,85,5
29735039,23,26
29735039,89,32
29735039,65,67
29735039,14,82
29735039,23,63
29735039,13,94
29735039,44,70
29735039,89,67
29735040,13,17
29735040,37,39
29735040,82,14
29735040,56,60
29735040,45,5
29735040,84,32
29735040,25,100
29735040,33,58
29735042,17,10
29735042,11,27
29735042,53,55
29735042,55,22
29735042,52,7
29735042,37,89
29735042,4,24
29735042,46,42
29735042,31,52
29735042,38,16
29735042,27,23
29735042,48,93
29735042,36,49
29735042,18,66
29735042,9,51
29735042,49,14
29735042,63,63
29735042,73,43
29735042,98,55
29735042,23,96
29735042,84,8
29735054,36,93
29735054,87,48
29735054,45,57
29735054,34,85
29735054,39,18
29735054,36,59
29735054,40,24
29735054,17,79
29735054,29,65
29735054,85,92
29735179,4,100
29735179,94,83
29735215,38,95
29735215,30,61
29735215,93,42
29735413,81,15
29735413,90,92
29735413,71,52
29735415,18,74
29735415,50,75
29735423,93,42
29735423,20,66
29735826,9,90
29735826,15,50
29735845,24,83
29735845,37,80
29735845,32,2
29735845,77,13
29735845,2,62
29735845,18,42
29735845,78,25
29735845,53,50
29735845,3,46
29735845,65,8
29735845,29,65
29735845,68,55
29735845,78,26
29735845,48,64
29735914,2,21
29735914,49,33
29735914,91,37
29735914,71,34
29735914,99,69
29735914,43,75
29735914,64,50
29735914,27,42
29735914,33,8
29735914,36,77
29735914,9,22
29735914,47,53
29735914,98,90
29735914,69,36
29736554,7,78
29736554,77,46
29736560,40,48
29736560,65,86
29736593,8,4
29736593,74,63
29736593,70,16
29736593,62,98
29736593,49,45
29736593,29,69
29736600,82,2
29736600,55,38
29736600,34,90
29736600,38,63
29736600,80,48
29736600,71,61
29736600,56,9
29736600,96,19
29736605,9,70
29736605,82,84
29736605,96,9
29736605,91,22
29736605,50,5
29736605,59,57
29736605,79,64
29736605,47,74
29736605,34,74
29736605,22,79
29736629,16,86
29736629,8,66
29736629,86,45
29736629,5,47
29736629,49,42
29736629,27,8
29736629,43,81
29736629,23,48
29736629,12,86
29736629,17,1
29736629,20,34
29736629,30,21
29737245,18,52
29737245,33,10
29737375,3,43
29737375,54,9
29737375,36,76
29737375,31,2
29737375,89,59
29737375,77,77
29737375,38,40
29737375,21,89
29737375,81,8
29737375,28,32
29737375,7,82
29737375,17,34
29737375,64,33
29737375,32,53
29737375,19,20
29737375,4,91
29737375,65,74
29737375,3,48
29737375,76,9
29737417,25,21
29737417,88,0
29738264,93,21
29738264,56,89
29738264,46,12
29738264,80,73
29738446,66,6
29738446,77,96
29738446,66,80
29738446,67,74
29738446,27,67
29738446,11,27
29738446,36,6
29738446,85,88
29738446,53,17
29738446,89,3
29738446,26,55
29738446,29,77
29738446,44,79
29738446,5,5
29738446,35,64
29738446,42,93
29738446,14,92
29738446,93,33
29738446,74,96
29738446,68,39
29738464,4,55
29738464,81,80
29738493,22,2
29738493,100,22
29738568,1,73
29738568,45,68
29738568,39,60
29738568,97,75
29738568,8,24
29738568,99,47
29738568,55,89
29738568,85,92
29738568,49,7
29738568,34,92
29738568,84,8
29738568,44,76
29738581,74,76
29738581,64,41
29738581,35,6
29738581,3,65
29738581,4,69
29738581,61,3
29738581,11,72
29738581,96,17
29738581,52,34
29738581,58,34
29738581,19,99
29738581,93,91
29738581,39,93
29738581,10,72
29738581,5,37
29738581,85,68
29738581,19,74
29738583,77,43
29738583,1,88
29738583,87,52
29738583,85,10
29738629,58,68
29738959,60,27
29738959,89,17
29738959,26,95
29738959,59,34
29738959,84,23
29738959,97,97
29738959,14,5
29738959,93,35
29738959,14,20
29738959,27,46
29738959,83,71
29738969,41,39
29738969,48,32
29738969,85,95
29738969,52,35
29738969,100,33
29739215,29,21
29739215,62,24
29739215,72,83
29739215,28,78
29739215,61,59
29739215,74,83
29739215,13,12
29739215,79,73
29739215,16,2
29739215,41,19
29739215,27,63
29739215,16,84
29739215,54,0
29739215,2,91
29739215,21,27
29739347,38,59
29740741,2,79
29740741,38,37
29740741,50,80
29740741,36,1
29740741,71,69
29740741,28,37
29740741,99,50
29744128,82,43
29744128,25,73
29744131,22,10
29744131,78,15
29744131,47,61
29744131,70,49
29744131,37,1
29744131,61,20
29744269,15,12
